date,num_adbit,num_httpsrr,perc,adbit_perc
2023-10-15,14737,137109,22.238676212504096,10.748382673639222
2023-10-16,14745,137120,22.240460380125025,10.75335472578763
2023-10-17,14735,137148,22.24500189770556,10.743867938285648
2023-10-18,14732,137170,22.24857023294741,10.739957716701904
2023-10-19,14738,137211,22.255220312261773,10.741121338668183
2023-10-20,14755,137253,22.262032588632582,10.750220395911201
2023-10-21,14752,136740,22.17882549867485,10.788357466725172
2023-10-22,14750,136241,22.09788916750739,10.826403211955284
2023-10-23,14762,136269,22.102430685087928,10.83298475808878
2023-10-24,14768,135500,21.977701148679557,10.89889298892989
2023-10-25,14766,135522,21.981269483921405,10.895647939080002
2023-10-26,14762,135558,21.987108577953528,10.88980362649198
2023-10-27,14773,135608,21.99521843077592,10.893900064892927
2023-10-28,14778,135642,22.000733130695146,10.89485557570664
2023-10-29,14777,135662,22.0039770718241,10.892512273149444
2023-10-30,14775,135652,22.00235510125962,10.891840886975496
2023-10-31,14756,135685,22.0077076041224,10.875188856542728
2023-11-01,14456,135402,21.96180583714767,10.676356331516521
2023-11-02,14462,135421,21.96488758122017,10.679289031981746
2023-11-03,14454,135362,21.955317954889757,10.678033716995907
2023-11-04,14452,135327,21.94964105791408,10.679317505006392
2023-11-05,14455,135347,21.95288499904304,10.679955965038014
2023-11-06,14453,135302,21.94558613150289,10.682029829566451
2023-11-07,14529,135479,21.97429501049415,10.724171273776747
2023-11-08,14533,135512,21.979647513356927,10.724511482377945
2023-11-09,14511,135533,21.98305365154233,10.706617576531176
2023-11-10,14516,135584,21.99132570142117,10.70627802690583
2023-11-11,14503,135562,21.98775736617932,10.698425812543338
2023-11-12,14504,135562,21.98775736617932,10.699163482391821
2023-11-13,14507,135585,21.99148789847762,10.69956116089538
2023-11-14,14511,135671,22.00543684533213,10.695727163505834
2023-11-15,14507,135710,22.011762530533595,10.689705990715495
2023-11-16,14522,135740,22.01662844222703,10.69839398850744
2023-11-17,14520,135758,22.01954798924309,10.695502290841056
2023-11-18,14519,135765,22.020683368638228,10.694214267300115
2023-11-19,14521,135791,22.024900492105868,10.693639490098755
2023-11-20,14528,135794,22.025387083275213,10.698558110078501
2023-11-21,14523,135824,22.03025299496865,10.692513841441865
2023-11-22,14531,135848,22.034145724323395,10.696513750662506
2023-11-23,14550,135912,22.04452633593605,10.705456471834717
2023-11-24,14542,135932,22.047770277065013,10.697996056851956
2023-11-25,14545,135928,22.04712148883922,10.700517921252429
2023-11-26,14545,135935,22.048256868234358,10.699966895942914
2023-11-27,14544,135933,22.04793247412146,10.699388669418022
2023-11-28,14546,135968,22.05360937109713,10.69810543657331
2023-11-29,14560,135987,22.05669111516964,10.706905807172744
2023-11-30,14558,135985,22.056366721056747,10.705592528587712
2023-12-01,14557,135966,22.05328497698424,10.70635305885295
2023-12-02,14557,135991,22.057339903395437,10.70438484899736
2023-12-03,14557,135954,22.051338612306864,10.707298056695647
2023-12-04,14566,135944,22.049716641742386,10.71470605543459
2023-12-05,14554,135988,22.05685331222609,10.702414918963438
2023-12-06,14555,136000,22.058799676903465,10.702205882352942
2023-12-07,14565,135942,22.04939224762949,10.714128084035838
2023-12-08,14573,135945,22.049878838798836,10.71977638015374
2023-12-09,14568,135892,22.041282394807094,10.720277867718483
2023-12-10,14567,135909,22.04403974476671,10.718201149298428
2023-12-11,14565,135936,22.048419065290805,10.714600988700566
2023-12-12,14573,135948,22.050365429968178,10.719539824050372
2023-12-13,14572,135960,22.05231179464555,10.717858193586348
2023-12-14,14584,136003,22.059286268072807,10.723292868539664
2023-12-15,14580,136016,22.061394829806627,10.719327137983766
2023-12-16,14589,136053,22.0673961208952,10.72302705563273
2023-12-17,14596,136062,22.068855894403228,10.727462480339845
2023-12-18,14602,136084,22.07242422964508,10.730137268157902
2023-12-19,14593,136087,22.072910820814425,10.723287308853894
2023-12-20,14608,136071,22.07031566791126,10.735571870567572
2023-12-21,14616,136124,22.078912111902994,10.737268960653521
2023-12-22,14619,136132,22.08020968835457,10.738841712455558
2023-12-23,14624,136186,22.08896832940276,10.738255033557047
2023-12-24,14622,136187,22.089130526459204,10.736707615264306
2023-12-25,14628,136179,22.087832950007623,10.741744321811733
2023-12-26,14630,136189,22.089454920572106,10.742424131170653
2023-12-27,14625,136183,22.088481738233416,10.739225894568339
2023-12-28,14645,136207,22.09237446758816,10.752017150366722
2023-12-29,14650,136226,22.09545621166067,10.754187893647321
2023-12-30,14645,136246,22.098700152789625,10.748939418404944
2023-12-31,14642,136242,22.09805136456384,10.747053037976542
2024-01-01,14643,136215,22.093672044039742,10.749917409976876
2024-01-02,14640,136230,22.096104999886464,10.74653160096895
2024-01-03,14643,136252,22.099673335128315,10.7469982092006
2024-01-04,14643,136252,22.099673335128315,10.7469982092006
2024-01-05,14657,136338,22.113622281982828,10.750487758365239
2024-01-06,14652,136342,22.114271070208616,10.74650511214446
2024-01-07,14655,136333,22.11281129670059,10.749415035244585
2024-01-08,14660,136356,22.116541828998887,10.751268737715979
2024-01-09,14660,136367,22.118325996619813,10.750401490096577
2024-01-10,14675,136408,22.12497607593417,10.758166676441265
2024-01-11,14674,136441,22.130328578796952,10.754831758782185
2024-01-12,14685,136472,22.135356687546835,10.760449029837622
2024-01-13,14674,136485,22.137465249280652,10.751364618822581
2024-01-14,14678,136501,22.14006040218382,10.753034776302005
2024-01-15,14681,136480,22.136654263998416,10.756887456037514
2024-01-16,14676,136496,22.13924941690158,10.751963427499707
2024-01-17,14692,136548,22.14768366383687,10.759586372557635
2024-01-18,14695,136593,22.15498253137702,10.758237977055925
